STU_ID,SCH_ID,BYSEX,BYRACE,BYSTLANG,BYPARACE,BYPARLNG,BYFCOMP,BYPARED,BYMOTHED,BYFATHED,BYINCOME,BYSTEXP,BYPARASP,BYTXCSTD,BYTXMSTD,BYTXRSTD,BYSCTRL,BYURBAN,BYREGION,BY10FLP,BYS20A,BYS20B,BYS20C,BYS20D,BYS20E,BYS20F,BYS20G,BYS20H,BYS20I,BYS20J,BYS20K,BYS20L,BYS20M,BYS20N,BYS21A,BYS21B,BYS21C,BYS21D,BYS21E,BYS22A,BYS22B,BYS22C,BYS22D,BYS22E,BYS22F,BYS22G,BYS22H,BYS24A,BYS24B,BYS24C,BYS24D,BYS24E,BYS24F,BYS24G,BYS27A,BYS27B,BYS27C,BYS27D,BYS27E,BYS27F,BYS27G,BYS27H,BYS27I,BYS28,BYS34A,BYS34B,BYS35A,BYS35B,BYS36A,BYS36B,BYS37,BYS38A,BYS38B,BYS38C,BYS42,BYS43,BYS44A,BYS44B,BYS44C,BYS44D,BYS44E,BYS44H,BYS45A,BYS45B,BYS45C,BYS47A,BYS47B,BYS48A,BYS48B,BYS85A,BYS85B,BYS85C,BYS85D,BYS85F,BYS85G,BYS86A,BYS86B,BYS86C,BYS86D,BYS86I,BYS87A,BYS87B,BYS87C,BYS87D,BYS87E,BYS87F,BYS88A,BYS88B,BYS89A,BYS89B,BYS89C,BYS89D,BYS89E,BYS89F,BYS89G,BYS89H,BYS89I,BYS89J,BYS89K,BYS89L,BYS89M,BYS89N,BYS89O,BYS89P,BYS89Q,BYS89R,BYS89S,BYS89T,BYS89U,BYS89V,BYS90A,BYS90B,BYS90C,BYS90D,BYS90E,BYS90F,BYS90G,BYS90H,BYS90J,BYS90K,BYS90L,BYS90M,BYS90Q,BYS91
114103,1141,2,7,1,7,1,1,6,6,4,10,6,5,52.2,50.38,53.74,1,2,1,1,2,2,1,3,2,2,2,3,3,3,3,2,3,3,2,3,2,2,2,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,2,3,2,1,1,1,2,2,1,2,5,10,1,1,1,1,3,4,4,4,15,0,4,3,2,2,4,1,4,4,4,5,4,3,4,4,3,4,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,4,4,3,3,4,4,4,4,4,2,3,3,4,4,4,3,4,4,3,4,3,3,3,2,1,3,1,3,2,1,3,2,2,1
114107,1141,2,7,1,7,1,1,8,4,8,10,5,6,62.57,55.64,67.91,1,2,1,1,2,3,3,1,4,4,3,2,1,3,1,1,3,4,3,3,3,3,3,2,1,1,1,1,1,1,2,2,1,2,NA,1,1,1,4,4,1,2,1,4,4,4,1,NA,7,7,2,1,2,2,2,4,4,4,0,1,4,3,3,2,4,1,5,4,4,5,4,3,3,2,1,1,3,2,3,2,2,2,2,1,4,2,4,3,2,4,3,3,2,2,2,2,2,3,3,2,3,2,3,3,3,3,3,2,2,2,2,3,2,2,2,2,1,2,2,3,3,2,1,1,3,2,2,1
114115,1141,2,7,1,7,1,1,8,8,7,9,6,7,59.49,54.06,63.72,1,2,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,2,2,1,2,1,1,2,2,2,3,10,2,3,2,4,NA,2,2,2,13,2,3,2,3,3,3,3,4,5,NA,4,4,3,3,4,4,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,3,3,3,3,2,NA,2,3,2,2,NA,3,NA,1
114116,1141,1,7,1,7,1,1,7,7,7,10,7,6,59.14,64.98,52.14,1,2,1,1,2,2,1,3,2,2,3,3,3,4,4,3,4,4,2,3,2,2,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,3,1,2,2,2,3,1,1,3,7,1,1,0,3,4,2,2,1,12,0,4,3,1,3,3,2,5,4,3,5,4,1,3,3,3,1,1,3,4,3,3,2,2,2,1,4,2,4,4,1,3,2,4,4,2,4,4,2,3,3,3,3,3,4,2,4,3,4,3,4,2,3,4,3,3,3,3,3,3,3,2,3,2,2,3,3,3,1
114215,1142,2,7,1,7,1,5,2,2,2,6,NA,3,45.98,43.29,49.18,1,2,1,1,2,1,1,2,3,3,3,3,2,2,3,2,2,3,1,3,3,2,2,2,2,1,1,2,1,1,2,2,1,3,2,1,1,1,2,3,3,1,2,3,1,2,2,2,3,2,1,1,2,1,3,2,1,4,0,0,3,2,1,4,4,1,5,4,4,5,2,6,6,3,3,3,1,1,4,3,1,3,3,3,3,3,2,2,4,3,1,4,4,3,1,2,4,1,3,4,2,1,1,4,1,2,1,3,2,4,2,2,4,2,2,1,1,3,2,3,1,2,2,1,3,3,2,1
114223,1142,2,7,1,7,1,2,4,4,2,10,4,3,50.86,48.36,53.25,1,2,1,1,2,2,1,3,2,2,4,3,1,4,2,1,4,4,1,3,3,2,3,2,2,3,1,1,1,2,3,2,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,3,3,2,1,2,1,0,4,1,1,2,20,0,3,4,1,1,2,1,2,4,2,4,4,6,6,1,1,3,4,1,4,2,2,1,3,1,4,4,4,4,4,4,3,2,1,1,2,2,1,2,3,1,2,3,2,1,2,3,3,1,2,2,2,2,2,2,2,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA
115214,1152,1,7,1,7,1,1,4,4,2,10,5,5,68.37,67.73,66.68,1,2,1,1,2,3,2,1,2,3,3,3,3,4,4,1,4,4,2,4,3,3,2,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,3,3,3,2,2,2,2,3,1,3,2,6,1,2,0,1,4,1,2,3,0,3,3,3,1,1,2,1,5,2,3,5,4,2,4,4,1,2,4,1,3,1,3,2,3,2,1,2,4,2,2,1,1,4,4,4,3,2,2,3,1,1,3,1,3,4,3,4,1,3,4,4,4,4,4,1,3,2,2,2,2,3,1,2,1,2,3,2,3,1
115221,1152,1,7,1,7,1,1,5,2,5,9,5,6,63.61,62.38,63.11,1,2,1,1,2,2,2,4,1,2,2,4,3,4,2,3,3,3,1,2,3,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,4,1,2,3,2,2,1,3,3,6,2,2,1,2,3,2,1,2,11,1,4,3,2,3,3,2,5,4,4,5,4,2,3,3,3,4,1,3,4,3,2,2,3,2,3,2,3,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116205,1162,1,7,1,7,1,1,4,4,4,11,5,5,43.69,44.68,43.51,1,2,1,NA,2,3,2,2,2,2,2,3,3,3,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,1,0,1,0,1,4,2,1,2,2,0,3,1,1,4,4,1,4,4,4,4,4,2,2,3,1,3,2,1,1,1,1,1,3,2,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,2,3,3,3,2,2,2,2,2,3,2,3,1,2,3,3,2,1
116208,1162,2,7,1,7,1,1,6,2,6,11,7,5,51.37,46.86,55.71,1,2,1,NA,3,2,1,2,1,1,1,4,4,4,2,3,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,2,4,1,2,3,1,2,2,3,2,10,1,5,1,1,4,1,1,1,0,5,4,3,1,2,4,3,4,4,4,4,4,2,3,4,3,4,3,1,4,3,1,3,3,3,2,1,2,1,1,2,1,4,2,2,2,3,4,2,4,4,3,4,3,2,3,3,4,4,3,3,3,3,2,4,3,2,2,2,1,3,1,3,1,2,2,1,3,1
117222,1172,2,7,1,7,1,1,7,6,7,11,6,6,53.62,53.17,53.62,1,2,1,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,2,2,1,NA,2,2,2,1,2,3,6,1,3,1,1,4,2,2,2,10,2,4,3,2,4,4,4,5,4,4,5,3,6,3,3,3,3,3,3,4,2,2,2,3,2,3,2,4,2,2,4,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,1,3,2,2,3,2,2,1
118217,1182,2,7,1,7,1,1,2,2,2,10,5,5,51.63,54.36,48.69,1,2,1,NA,2,2,2,2,2,2,2,3,3,3,3,3,3,4,2,2,3,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,3,2,2,2,1,3,2,3,2,2,3,13,1,4,NA,2,3,1,2,2,0,1,4,1,NA,4,1,1,5,3,2,5,NA,2,1,1,2,3,1,1,1,2,2,2,2,1,3,4,3,3,3,3,2,3,2,2,1,3,1,1,2,1,2,2,2,2,2,3,2,2,1,2,2,3,2,2,2,2,2,2,1,3,1,2,1,2,3,2,2,1
118224,1182,2,7,1,7,1,5,4,4,2,9,7,6,63.37,58.6,66.44,1,2,1,NA,2,3,2,1,3,3,2,4,3,3,2,1,3,4,2,2,4,3,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,2,3,2,3,3,2,3,3,1,3,13,1,5,NA,NA,4,1,1,1,9,5,2,3,2,1,4,1,4,4,2,4,2,0,2,4,3,3,3,4,4,3,3,3,3,3,2,1,2,1,1,2,1,4,4,3,4,3,4,4,3,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,3,2,3,2,3,1,3,2,1,2,1,2,1
119122,1191,1,7,1,7,1,1,5,5,5,12,5,6,55.03,54.95,54.48,1,2,1,3,2,3,2,1,2,2,2,3,2,3,4,2,3,4,2,2,3,3,2,2,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,3,3,1,2,2,1,2,2,2,NA,NA,0,2,0,1,2,4,1,2,8,0,3,1,1,1,2,4,5,3,2,5,2,4,6,2,2,4,4,1,1,2,3,2,2,2,2,3,2,3,3,3,2,4,3,2,1,3,3,1,3,1,2,1,2,3,1,2,1,2,2,3,2,2,3,2,2,1,1,2,2,3,2,1,1,3,2,1,3,1
119128,1191,2,7,1,7,1,1,7,7,7,12,7,5,62.26,56.77,66.19,1,2,1,3,1,2,2,3,1,2,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,3,0,15,0,4,0,6,4,1,1,1,11,2,3,1,3,2,4,3,4,5,4,5,4,1,4,4,3,3,2,2,3,3,3,3,3,3,2,2,3,2,2,3,3,4,3,3,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,2,3,2,2,3,3,2,1
120118,1201,2,2,0,2,4,1,3,3,2,9,5,5,51.39,52.18,50.42,1,2,1,1,2,4,3,2,2,3,3,4,3,3,3,3,4,3,1,2,1,3,2,1,2,1,1,1,1,1,1,2,1,3,2,1,1,1,3,3,2,2,1,2,2,2,1,2,2,4,1,1,1,1,3,4,3,4,1,0,3,1,1,2,3,4,5,4,2,5,3,4,6,1,1,3,3,1,3,2,2,2,2,1,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1
120123,1201,2,7,1,7,1,2,6,2,6,11,6,5,39.59,46.97,33.53,1,2,1,1,2,2,1,2,2,2,1,3,4,4,3,3,3,3,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,3,2,1,1,1,2,2,2,1,1,3,1,2,1,2,2,4,1,2,NA,1,3,2,2,1,NA,NA,4,1,1,3,4,1,5,3,2,5,3,1,2,3,3,4,3,1,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,3,4,4,2,4,4,2,4,1,2,2,1,2,2,2,2,2,2,2,2,3,3,1,NA,2,3,3,3,1,3,3,3,3,2
120125,1201,1,7,1,7,1,1,2,2,2,10,7,5,57.03,57.33,55.84,1,2,1,1,2,2,2,2,2,2,3,4,3,3,1,1,4,4,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,3,1,3,2,1,3,1,1,1,0,1,0,1,0,3,1,2,2,15,0,4,1,1,3,4,3,5,3,2,5,3,2,3,4,2,1,1,1,2,2,2,2,2,2,2,4,3,4,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3,2,3,3,3,3,1,3,1,3,1,2,3,1,3,1
120223,1202,1,2,0,2,4,4,7,7,7,12,5,5,33.63,35.69,33.66,1,2,1,4,1,2,4,3,2,3,2,1,4,1,2,3,4,1,1,2,3,4,1,2,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,3,4,3,2,1,2,3,1,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,3,2,2,3,4,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
121102,1211,1,6,1,NA,NA,5,5,5,2,13,1,5,29.58,29.1,32.67,1,2,1,5,4,2,2,1,2,3,2,3,4,3,2,2,1,1,1,2,2,2,1,3,1,2,1,2,1,3,3,3,3,5,5,5,NA,1,1,1,2,1,1,2,1,1,1,3,2,1,1,1,1,1,4,3,3,4,0,2,4,4,1,1,4,3,2,1,2,1,2,1,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121130,1211,1,5,1,5,2,2,5,5,1,7,5,5,45.35,42.24,49.06,1,2,1,5,2,2,2,2,2,2,2,3,2,3,NA,2,2,2,3,3,3,2,2,1,1,1,1,NA,2,1,1,2,1,1,1,1,1,1,3,3,2,1,2,3,2,2,1,2,5,4,1,1,2,2,4,2,1,1,21,21,3,4,NA,NA,3,3,2,3,3,1,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121224,1212,1,7,1,7,1,1,3,3,2,11,5,5,43.97,49.27,39.45,1,2,1,5,2,3,2,2,2,2,2,3,3,3,2,1,2,2,2,3,4,4,3,1,3,1,2,1,1,1,1,3,5,5,5,3,1,1,2,3,3,1,2,2,3,2,1,NA,NA,NA,2,0,1,1,3,2,2,2,15,0,4,2,1,2,3,3,4,3,3,5,3,2,1,3,3,3,2,1,1,1,1,1,2,2,3,4,3,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,3,3,3,3,1
122114,1221,2,5,0,5,2,5,7,7,7,5,7,7,51.68,50.03,53.13,1,2,1,2,2,3,2,2,2,2,3,3,3,2,2,2,1,1,2,3,3,2,2,1,1,1,NA,NA,1,NA,NA,1,1,1,1,1,1,1,2,2,3,1,2,2,2,2,3,3,NA,2,NA,1,NA,1,4,1,1,1,1,1,3,2,1,2,4,2,4,2,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122115,1221,1,4,1,4,1,1,5,3,5,8,3,3,34.84,38.95,32.67,1,2,1,2,3,3,2,1,2,2,2,4,4,4,3,2,2,4,3,3,2,3,2,1,3,1,1,1,1,1,1,1,3,3,4,1,2,1,4,3,2,2,1,4,1,2,1,2,0,0,0,0,0,0,2,2,1,4,0,0,4,3,1,3,2,1,5,1,2,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122215,1222,2,7,1,NA,NA,5,2,1,2,6,7,5,52.51,53.68,51.03,1,2,1,1,2,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,3,1,2,2,1,2,1,NA,NA,2,NA,1,NA,1,4,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123121,1231,2,3,1,3,1,2,5,1,5,11,6,7,54.63,48.41,60.27,1,2,1,4,2,3,1,2,1,3,2,4,4,4,1,2,3,3,2,4,2,3,1,2,1,1,1,1,1,1,1,2,1,5,1,1,1,1,2,2,3,1,3,3,1,3,2,3,2,10,2,3,1,4,3,1,2,1,0,8,3,1,1,1,4,1,3,4,3,3,3,3,4,4,2,4,2,2,2,3,1,2,3,2,4,1,4,1,1,3,2,3,2,1,4,4,3,4,3,4,4,4,NA,1,4,3,3,4,2,2,3,4,2,4,2,2,1,2,3,3,2,1,1,3,2,2,3,1
123124,1231,1,2,0,2,5,1,2,2,2,5,6,7,60.93,62.29,58.18,1,2,1,4,2,2,1,2,1,2,2,3,3,4,4,3,3,3,3,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,3,3,1,2,2,1,2,1,3,5,2,2,0,2,2,4,1,1,2,1,2,3,3,1,1,3,3,5,5,5,5,4,5,6,4,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,1,1,4,4,4,3,4,4,4,4,4,3,3,2,4,3,3,4,4,3,4,4,4,4,3,3,3,2,3,2,3,2,3,2,3,3,2,3,1
124214,1242,1,6,1,7,1,2,2,2,2,10,5,5,47.32,50.23,44.75,1,3,1,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3,2,2,3,3,2,2,1,2,1,2,1,1,2,2,1,5,2,1,1,1,3,3,2,2,2,1,2,3,2,2,1,1,1,0,1,0,3,1,1,2,2,0,4,1,1,3,3,3,5,2,3,5,5,4,3,3,2,4,4,1,1,3,3,2,2,2,3,4,4,4,4,2,2,3,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,3,2,3,2,2,3,3,2,2,2,2,2,2,1
126114,1261,2,2,1,6,1,1,5,3,5,9,6,6,51.32,50.83,51.65,1,3,1,3,2,1,1,3,2,2,1,4,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,1,2,1,1,2,1,2,5,6,2,2,3,3,4,1,1,1,10,1,4,2,2,3,4,2,4,4,4,4,3,2,2,4,4,4,4,4,3,3,3,3,3,3,2,3,2,3,2,2,1,2,2,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,3,3,2,3,2,3,2,3,2,2,3,1,2,1
126204,1262,2,7,1,NA,NA,5,2,2,2,5,2,3,45.08,54.55,36.24,1,3,1,1,2,3,4,3,2,NA,4,3,4,1,2,1,4,4,2,4,4,4,4,1,3,1,1,1,1,1,1,2,5,2,3,1,1,1,4,4,2,4,1,4,4,4,1,1,1,5,1,1,1,1,2,2,2,3,0,1,4,1,1,4,2,1,4,3,2,4,3,6,6,4,3,4,4,3,4,2,1,1,3,2,4,4,4,4,4,4,3,2,4,3,2,1,2,1,3,1,2,2,2,3,2,3,1,1,3,3,1,3,3,1,1,1,1,2,1,2,3,1,1,2,3,3,3,2
126215,1262,1,7,1,7,1,1,5,5,2,10,5,5,47.36,52.53,42.53,1,3,1,1,3,4,3,1,3,3,2,3,2,3,2,1,2,3,3,3,4,4,3,2,3,2,2,2,1,2,3,2,2,2,3,1,1,1,3,3,2,2,1,3,3,3,2,2,0,0,0,0,0,0,2,4,3,1,0,10,4,2,1,4,4,4,5,2,4,5,4,0,6,1,1,3,4,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,3,3,3,3
128105,1281,1,7,1,7,1,1,4,4,2,11,5,5,60.58,58.56,61.26,1,3,1,2,2,3,3,2,2,3,4,3,3,2,2,1,2,3,3,3,2,2,3,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,3,3,3,2,2,2,2,3,1,2,1,7,1,10,NA,NA,3,1,1,2,12,0,3,3,2,3,4,1,4,3,4,5,2,0,5,2,3,4,4,4,4,3,3,2,3,2,2,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,2,3,1
128118,1281,2,7,1,7,1,1,4,4,4,11,5,5,49.46,48.94,50.05,1,3,1,2,3,2,2,2,2,2,2,4,4,4,2,3,4,4,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,3,2,4,1,1,1,2,3,2,2,0,1,0,2,NA,NA,3,1,1,1,20,0,3,1,1,1,2,1,5,4,4,4,3,4,4,3,2,4,3,1,2,3,3,3,3,3,4,4,4,4,4,4,3,3,2,1,1,3,3,2,3,3,3,3,3,2,3,3,2,3,2,2,1,3,2,3,3,3,3,3,2,3,1,3,1,3,2,2,2,1
129126,1291,2,6,1,NA,NA,1,5,5,1,11,5,7,58.51,58.63,57.32,1,3,1,1,3,1,2,2,2,1,2,4,3,4,3,2,3,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,1,2,2,1,2,3,2,2,6,1,2,1,2,3,2,1,2,3,2,3,2,1,1,4,1,5,3,2,3,2,4,2,2,3,2,2,1,3,2,3,2,2,1,2,2,3,1,1,4,3,2,2,2,3,3,2,3,3,3,4,4,4,2,4,2,2,4,1,2,4,2,2,4,3,2,2,NA,1,1,3,2,1,1,3,2,1,1
131228,1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7,49.03,49.74,48.45,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132202,1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,7,51.01,49.26,52.64,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132211,1322,2,3,1,3,1,5,5,5,2,6,7,6,40.04,38.83,42.53,1,1,2,3,1,1,1,3,NA,1,1,4,4,4,4,4,4,4,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,2,3,1,4,3,1,2,1,2,6,3,14,2,NA,NA,4,2,1,2,1,4,3,1,1,3,4,1,3,3,4,3,2,5,5,4,4,4,4,1,1,3,3,2,3,2,2,1,4,1,1,4,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,NA,2,3,1,3,2,2,3,2
132221,1322,1,3,1,3,1,2,4,4,2,5,5,7,52.62,50.44,54.48,1,1,2,3,2,1,2,2,2,2,2,4,4,3,4,2,3,4,2,3,2,2,2,1,2,1,2,1,1,1,1,2,2,3,2,1,1,1,2,2,3,1,2,1,2,2,1,3,2,4,1,1,1,1,4,2,2,2,9,4,4,3,1,4,4,4,2,4,2,1,4,2,5,4,4,4,4,3,2,1,3,2,2,2,2,2,2,2,3,2,1,2,4,4,3,3,4,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,2,2,3,3,2,3,2,3,2,3,3,2,3,1
132227,1322,1,3,0,3,6,8,6,3,6,8,7,7,42.67,42.51,43.76,1,1,2,3,2,1,2,1,NA,1,1,3,2,3,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,1,2,3,1,2,1,1,2,1,2,2,3,1,2,3,1,1,1,3,1,4,1,4,1,5,4,2,1,2,0,3,4,4,1,1,4,1,5,4,5,5,5,2,6,4,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133102,1331,1,6,0,7,1,1,3,2,3,9,6,5,46.07,47.15,45.49,1,1,2,2,2,1,1,3,2,2,3,3,4,4,4,3,4,4,2,2,3,2,2,3,1,1,1,1,1,2,1,5,1,2,1,1,1,1,2,2,3,2,2,2,1,1,1,2,8,10,1,3,2,4,3,1,1,2,11,5,4,3,2,2,2,3,3,5,4,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133112,1331,2,7,1,7,1,1,3,3,1,10,NA,3,43.71,42.61,45.61,1,1,2,2,2,1,2,2,2,1,2,3,3,3,1,2,2,2,3,3,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,3,2,2,1,3,10,4,2,2,2,2,3,2,1,3,0,0,4,1,1,4,4,1,2,2,2,3,2,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
