id,population,source,level,d_middle,d_high,districtname,districtcode,schoolname,schoolcode,positioncode,grade,gender,d_female,race,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i33,i34,i35,i36,i37,i38,i39,i40,punitive_1,positive_1,sel_1,punitive_2,positive_2,sel_2,punitive_3,positive_3,sel_3,punitive_4,positive_4,sel_4,punitive_5,positive_5,sel_5,i9rev,i14rev,i24rev,i27rev,ii1rev,ii4rev,ii7rev,ii10rev,ii13rev
22R_2f9FMToTNfaQJBw,1,2,1,0,0,Appoquinimink,29,Brick Mill Elementary School,21,4,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,3,4,3,4,3,4,3,4,1,4,4,2,4,4,1,4,4,1,4,4,1,4,4,4,3,4,4,4,3,4,4,4
22R_1hXqHpnJlizDd7H,1,2,1,0,0,Christina,33,Brookside Elementary School,310,1,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,3,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,3,4,4,4,4,4,4,4
22R_3RjPkTJfrO8RGOL,1,2,1,0,0,Appoquinimink,29,Old State Elementary School,32,1,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,2,4,3,3,4,4,4,4,4,4,1,4,4,1,4,3,3,3,3,3,3,4,3,4,3,4,4,2,3,4,2,3,3,1,3,4,1,3,3,1,3,4,4,3,4,4,3,3,4,4,4
22R_swnpaF9Xl3XSLC1,2,2,1,0,0,Red Clay,32,North Star Elementary School,270,4,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,3,4,1,4,4,2,3,4,1,4,4,4,4,3,3,4,3,4,3,4
22R_1cYXjL59PyL6ynH,1,2,1,0,0,Lake Forest,15,Lake Forest Central Elementary School,669,1,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,1,4,4,1,4,4,4,4,4,3,4,1,4,4,4
22R_0IgZKTSPe3byZ8J,1,2,1,0,0,Appoquinimink,29,Old State Elementary School,32,3,15,2,0,9999,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,3,2,4,1,4,4,4,4,4,4,3,3,3,2,4
22R_1i3rOpHQfTVZFxt,1,2,1,0,0,Cape Henlopen,17,Milton Elementary School,721,1,2,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,4,1,4,3,1,3,3,1,3,4,4,4,4,4,3,3,4,4,4
22R_2bksUovgQpTgCJn,1,2,1,0,0,Capital,13,Booker T. Washington Elementary School,636,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,2,4,3,2,4,4,2,4,3,1,3,3,4,4,4,4,3,3,3,3,4
22R_3IWxeP3ujkvv48M,1,2,1,0,0,Capital,13,Booker T. Washington Elementary School,636,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,4,2,4,4,1,4,4,4,4,4,4,4,3,4,3,4
22R_2sSaEq3Zo5aUqBF,1,2,1,0,0,Milford,18,Banneker (Benjamin) Elementary School,668,3,15,1,1,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,3,4,4,4
22R_3s6pDqUxqDktKEJ,1,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,1,3,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,2,4,4,1,4,4,1,4,4,4,4,4,4,4,4,3,4,4
22R_2cuqGjN83TPCSJt,1,2,1,0,0,Red Clay,32,North Star Elementary School,270,1,4,1,1,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,2,4,4,1,4,4,1,4,4,4,4,4,4,4,4,3,4,4
22R_eY7OjuYwU4rxNPb,1,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,2,4,4,1,4,4,1,4,4,4,4,4,4,4,4,3,4,4
22R_1pxGKJEqC9NfLXM,1,2,1,0,0,Appoquinimink,29,Townsend Elementary School,14,1,2,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1jBbyVvGvV1gRns,1,2,1,0,0,Red Clay,32,Cooke (William F. Jr.) Elementary School,271,1,3,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2yl8NuqWatca7Z4,1,2,1,0,0,Appoquinimink,29,Loss (Olive B.) Elementary School,20,2,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1LbZcvA8m6f01VE,1,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,1,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_CmiCRse5VuSMwkp,1,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,4,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_QgFo0iJIzjLfmFP,1,2,1,0,0,Red Clay,32,Cooke (William F. Jr.) Elementary School,271,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1NtdbL2cmoqNCxG,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,1,14,1,1,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2ByBHuN6MlVOAho,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,1,14,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,3,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1dux3ulFKKLJ9N9,1,2,1,0,0,Red Clay,32,Forest Oak Elementary School,240,2,15,1,1,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,3,4,1,3,4,1,3,3,1,4,4,4,4,4,4,4,4,4,4,4
22R_20MYHZ2BKd041pT,1,2,1,0,0,Cape Henlopen,17,Shields (Richard A.) Elementary School,712,1,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,3,4,1,4,4,1,3,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2sU9ejtjVW2m1xY,1,2,1,0,0,Christina,33,West Park Place Elementary School,332,1,3,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,3,4,4,4,4,4,4,4,4,1,3,3,1,3,3,1,3,3,1,3,3,1,4,4,4,4,4,4,4,4,4,4,4
22R_2P7sIvMM8wJEQs6,1,2,1,0,0,Appoquinimink,29,Townsend Elementary School,14,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1rkx8n3bWHb4Mwz,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,1,4,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,2,4,1,4,4,1,3,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2SraBe7R67cTtMI,1,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,4,4,4,4,4,3,4,4,4,1,4,4,2,4,3,1,4,4,1,4,3,1,4,3,4,4,4,4,4,3,4,4,4
22R_24CuSreBcPxbjRA,1,2,1,0,0,Christina,33,Brookside Elementary School,310,1,2,1,1,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,4,3,3,3,4,3,4,4,4,2,3,4,2,2,4,2,4,4,2,3,4,1,3,4,4,4,4,4,3,3,3,3,4
22R_2zIliL1KWbFOOnf,1,2,1,0,0,Lake Forest,15,Lake Forest North Elementary School,660,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,3,4,4,4,4,4,4,4,4,2,4,4,2,3,4,1,4,4,2,4,4,1,3,4,4,4,4,4,3,3,4,3,4
22R_uxHQo1m9cenonXX,1,2,1,0,0,Christina,33,Downes (John R.) Elementary School,318,1,2,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,3,4,4,4,4,4,4,3,4,3,4,1,3,4,1,4,4,1,4,4,1,4,3,1,4,4,4,4,4,4,4,4,4,4,4
22R_1Fh4vCWg5yj0Rp3,1,2,1,0,0,Capital,13,Booker T. Washington Elementary School,636,4,3,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,3,3,4,4,4,3,4,4,4,4,4,1,3,4,1,4,4,2,4,4,1,3,3,1,3,4,4,4,4,4,4,4,3,4,4
22R_3PFsCPmlGeRKtws,1,2,1,0,0,Brandywine,31,Forwood Elementary School,124,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,3,3,4,4,3,3,4,4,4,4,4,1,4,3,1,3,4,1,4,4,1,4,4,1,3,4,4,4,4,4,4,4,4,4,4
22R_ULrgQhfQxIJ1bzz,1,2,1,0,0,Red Clay,32,Forest Oak Elementary School,240,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,3,1,4,3,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,3,4,1,4,3,1,4,4,1,3,4,4,4,4,4,4,4,4,4,4
22R_2ZQsUPpbhX4Bt7R,1,2,1,0,0,Milford,18,Mispillion Elementary School,673,1,1,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,3,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,3,1,3,4,2,3,3,2,3,4,4,4,4,4,3,3,4,3,3
22R_Wx3iWLDjjZfEiIh,1,2,1,0,0,Red Clay,32,Richardson Park Elementary School,254,1,15,2,0,2,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,3,4,4,1,3,3,1,4,3,3,3,3,3,3,3,4,3,3,4,4,1,4,4,1,3,3,2,4,3,2,4,3,1,4,3,4,4,4,4,4,4,3,3,4
22R_DCV8gfoXJPWqu2J,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,1,2,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,3,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2dSEvh7MOY9JBmu,1,2,1,0,0,Appoquinimink,29,Townsend Elementary School,14,3,15,2,0,5,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,3,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2wKzDhJIOvfXYB4,1,2,1,0,0,Capital,13,Towne Point Elementary School,642,1,2,2,0,6,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,3,4,4,4,4,4,4,1,4,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,4,1,3,4,1,3,3,1,3,4,4,4,4,4,4,3,4,4,4
22R_eOPnBUdjgiT82sh,1,2,1,0,0,Colonial,34,Castle Hills Elementary School,412,1,5,1,1,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,3,4,4,4,4,4,4,4,1,4,4,2,4,4,4,3,4,4,4,4,4,3,4,4,4,2,3,4,2,1,4,2,4,4,1,2,3,1,3,4,4,4,4,3,3,3,3,4,4
22R_1jj2RrvikI29Rsp,1,2,1,0,0,Red Clay,32,Marbrook Elementary School,256,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,3,4,4,4,4,4,4,4,1,1,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,3,4,4,4
22R_3dQU4zqS9MVoIkX,1,2,1,0,0,Colonial,34,Wilbur (Kathleen H.) Elementary,422,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,3,4,4,4,4,3,4,4,1,4,4,1,4,3,3,4,4,4,4,4,4,4,4,4,4,1,4,4,1,3,3,1,4,3,1,3,3,1,3,4,4,4,4,4,4,4,4,4,4
22R_3k7gkN51beXRII4,1,2,1,0,0,Christina,33,Marshall (Thurgood) Elementary School,312,4,5,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,3,3,4,4,4,4,4,4,1,4,3,1,4,3,3,4,4,4,4,4,4,4,4,4,4,1,3,3,2,3,3,1,3,3,1,3,3,1,4,3,4,4,4,4,4,3,4,4,4
22R_3I4C61uV0gMxtg7,1,2,1,0,0,Christina,33,Keene (William B.) Elementary School,321,4,15,2,0,9999,3,4,4,4,4,4,4,4,1,4,4,4,4,1,4,3,3,3,4,4,3,4,4,1,4,4,1,3,4,4,4,4,4,3,4,3,4,3,4,4,2,3,3,2,3,3,1,3,3,1,3,3,1,3,3,4,4,4,4,3,3,4,4,4
22R_pFaBLot9choGM49,2,2,1,0,0,Red Clay,32,Heritage Elementary School,242,1,3,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,3,3,4,4,4,4,4,4,4,2,4,4,2,4,3,3,3,3,4,3,3,3,3,3,3,4,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,4,4,3,3,3,2,3,3,3
22R_RnrCcJ8icrEO3Qt,1,2,1,0,0,Cape Henlopen,17,Rehoboth Elementary School,722,1,4,2,0,7,3,4,4,4,4,4,4,4,1,4,4,4,4,1,3,3,3,3,3,3,3,3,3,1,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,1,3,3,1,3,3,1,3,3,4,4,4,4,3,3,4,4,4
22R_sMtQY3921v3kktb,1,2,1,0,0,Milford,18,Mispillion Elementary School,673,2,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,3,4,3,3,3,4,4,4,4,3,4,4,1,4,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,1,4,4,2,3,4,1,4,4,2,4,4,2,4,4,4,2,4,3,4,3,4,3,3
22R_RQaoXqJaqohKMLf,1,2,1,0,0,Christina,33,Leasure (May B.) Elementary School,322,1,14,2,0,7,3,4,4,4,4,4,4,4,1,4,4,3,4,1,4,3,4,4,4,4,3,4,4,1,4,4,1,4,3,3,3,4,4,4,4,4,4,4,4,4,1,3,3,1,3,3,1,4,4,1,4,4,1,3,4,4,4,4,4,4,4,4,4,4
22R_1EhZjiML4KH936r,1,2,1,0,0,Christina,33,McVey (Joseph M.) Elementary School,326,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,4,3,4,1,3,3,3,4,3,4,3,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,3,4,4,4,4
22R_1ocY1EIWHhf8Gzf,1,2,1,0,0,Milford,18,Ross (Lulu M.) Elementary School,672,3,15,1,1,7,3,4,4,4,4,4,4,4,1,4,4,3,3,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,3,2,4,4,2,4,4,1,2,4,4,4,4,4,3,3,3,3,4
22R_2ZWAda0NJIfNLyP,1,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,1,3,2,0,7,3,4,4,4,4,4,4,4,1,4,3,4,4,4,4,3,4,3,3,4,3,4,4,1,4,4,2,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,1,4,3,4,4,4,4,4
22R_To6YJikprZgiJPP,1,2,1,0,0,Colonial,34,Castle Hills Elementary School,412,3,15,2,0,2,3,4,4,4,4,4,4,4,1,4,3,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,3,4,3,4,3,4,3,3,4,1,3,4,2,2,4,3,3,4,1,3,3,2,3,3,4,4,4,4,4,3,2,4,3
22R_9XlIpwu7rrMQI5H,1,2,1,0,0,Milford,18,Banneker (Benjamin) Elementary School,668,1,4,2,0,6,3,4,4,4,4,4,4,4,1,4,3,4,4,1,4,3,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,3,4,1,4,4,1,3,3,1,4,4,4,4,4,4,4,4,4,4,4
22R_1DCDwMq9LfhEDti,1,2,1,0,0,Christina,33,Maclary (R. Elisabeth) Elementary School,324,4,15,2,0,7,3,4,4,4,4,4,4,4,1,4,3,4,4,1,3,3,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,3,4,3,4,4,4,4,4,4,1,4,4,2,4,3,1,4,4,1,3,3,1,3,3,4,4,4,4,4,3,4,4,4
22R_1DG7HcTXUgobxhT,2,2,1,0,0,Charter,85,Academy Of Dover Charter School,584,2,15,2,0,7,3,4,4,4,4,4,4,4,1,4,3,3,4,2,4,3,4,4,4,4,4,4,4,2,3,4,2,4,3,3,3,4,4,4,4,4,4,4,4,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,4,3,3,3,3,3,3,3,3
22R_08jlW4LlU6Cd5Lz,1,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,1,14,2,0,7,3,4,4,4,4,4,4,4,1,4,3,3,4,1,4,3,4,4,4,4,3,4,4,1,4,4,1,4,3,3,3,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,3,4,4,4,4,4,4,4,4,4,4
22R_27TkRAEP1XiaJFi,1,2,1,0,0,Red Clay,32,Highlands Elementary School,244,4,15,2,0,3,3,4,4,4,4,4,4,4,1,4,3,3,4,1,4,3,4,4,4,4,3,4,3,1,4,4,1,4,4,3,3,4,4,4,4,4,4,4,4,4,1,4,4,3,4,4,1,4,4,3,4,3,1,4,4,4,4,4,4,4,2,4,2,4
22R_3PuZcr2UW7dcr4S,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,1,15,2,0,7,3,4,4,4,4,4,4,4,1,4,3,3,3,2,4,4,4,4,3,4,4,4,4,1,4,4,1,3,3,3,3,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,2,4,3,1,4,3,1,3,4,4,3,4,4,3,3,3,4,4
22R_bDgtMMgDhDGXXZb,1,2,1,0,0,Brandywine,31,Claymont Elementary School,151,4,3,1,1,7,3,4,4,4,4,4,4,4,1,4,3,3,3,2,4,3,4,4,4,4,3,4,4,1,3,3,1,4,4,3,3,4,3,3,3,3,3,3,3,4,1,4,4,2,4,3,2,3,3,1,4,4,1,4,4,4,3,4,4,4,3,3,4,4
22R_Tvyp31py6qhXp61,2,2,1,0,0,Seaford,23,Seaford Central Elementary School,759,3,15,2,0,7,3,4,4,4,4,4,4,4,1,4,3,3,3,2,4,3,4,4,3,4,3,4,3,2,4,4,2,3,3,3,3,4,4,4,4,4,4,4,4,4,1,3,3,2,3,3,2,4,4,2,4,3,1,3,3,4,3,3,3,4,3,3,3,4
22R_3st5IUWkzbQjSJC,1,2,1,0,0,Milford,18,Banneker (Benjamin) Elementary School,668,1,3,2,0,7,3,4,4,4,4,4,4,4,1,4,3,3,3,2,4,3,3,3,3,4,4,3,3,1,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,2,4,3,2,4,3,2,4,3,1,3,4,4,3,4,3,3,3,3,3,4
22R_1pX7hJTM9lLAxhA,1,2,1,0,0,Red Clay,32,Richardson Park Elementary School,254,3,13,2,0,5,3,4,4,4,4,4,4,4,1,3,4,4,4,1,3,3,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_Pv1SfXvhk1W094R,1,2,1,0,0,Brandywine,31,Hanby Elementary School,110,1,3,2,0,7,3,4,4,4,4,4,4,4,1,3,4,4,4,1,3,3,4,4,4,4,4,4,4,1,4,4,1,4,3,4,4,4,3,3,2,4,3,4,3,3,1,3,3,2,3,3,1,3,3,1,3,2,2,3,3,4,4,4,4,4,3,4,4,3
22R_2PbwGkkHtAkyrJ1,1,2,1,0,0,Christina,33,West Park Place Elementary School,332,1,14,2,0,7,3,4,4,4,4,4,4,4,1,3,3,3,4,2,4,3,4,3,4,4,3,4,3,1,4,4,1,4,3,3,3,4,4,3,3,4,3,4,3,4,1,4,4,2,4,4,1,4,4,1,4,4,1,4,4,4,3,4,4,4,3,4,4,4
22R_VILdIGVwC5zQ8Ip,2,2,1,0,0,Appoquinimink,29,Old State Elementary School,32,4,15,2,0,7,3,4,4,4,4,4,4,4,1,3,3,3,3,2,3,3,3,3,3,3,3,4,3,2,3,4,2,3,3,3,3,3,4,4,4,4,4,4,4,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,4,3,3,3,3,3,3,3,3
22R_5d5JiYrJ2mewgct,1,2,1,0,0,Cape Henlopen,17,Rehoboth Elementary School,722,3,15,2,0,7,3,4,4,4,4,4,4,4,1,3,3,3,3,1,3,3,4,4,3,3,3,4,3,1,4,4,1,4,4,3,4,4,4,4,3,4,4,4,4,4,1,4,4,2,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,3,4,4,4
22R_vVvBLT9Gutrkm09,2,2,1,0,0,Christina,33,Maclary (R. Elisabeth) Elementary School,324,4,4,2,0,7,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,2,1,3,3,3,3,3,3,3
22R_1gAN5cUKGNpcavd,2,2,1,0,0,Laurel,16,North Laurel Elementary School,752,1,15,2,0,7,3,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,3,4,4,4,3,4,4,2,3,3,3,4,4,3,3,3,3,4,4,4,4,3,3,4,1,3,4,1,3,3,1,4,3,1,3,3,1,4,3,2,2,3,2,4,4,4,4,4
22R_3rSOhZzPh74G0C9,1,2,1,0,0,Christina,33,Marshall (Thurgood) Elementary School,312,3,15,2,0,7,3,4,4,4,4,4,4,3,3,4,3,3,4,2,4,3,4,4,4,4,4,4,4,1,4,4,1,3,3,4,4,3,4,3,4,4,4,3,4,4,2,4,4,2,4,4,1,4,4,1,4,3,1,3,4,2,3,4,4,3,3,4,4,4
22R_2zOwzGMFjmbIu9Y,2,2,1,0,0,Christina,33,McVey (Joseph M.) Elementary School,326,1,3,2,0,7,3,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,4,4,3,4,4,2,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,2,4,4,1,4,3,2,4,4,2,4,3,1,3,4,2,1,3,2,3,4,3,3,4
22R_cNfVjIr2Ac32UQV,2,2,1,0,0,Red Clay,32,Shortlidge (Evan G.) Academy,248,1,2,2,0,7,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,4,4,3,3,2,3,3,3,4,3,4,4,4,4,4,4,2,4,3,2,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,3,3,3,3,3
22R_0DsEKabU5ASbUjf,3,2,1,0,0,Woodbridge,35,Phillis Wheatley Elementary School,779,1,5,2,0,7,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,3,2,3,4,1,3,3,2,3,4,1,3,4,2,2,2,2,3,3,4,3,4
22R_CdiTw2wUCl5bER3,2,2,1,0,0,Red Clay,32,Lewis (William C.) Dual Language Elementary School,246,1,1,2,0,7,3,4,4,4,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,2,3,3,2,3,2,2,3,4,2,3,3,2,2,2,3,3,3
